User ID,Location,Age,Household Size,Monthly Consumption (kWh),Peak Consumption (kWh),Avg Consumption (kWh),Consumption by Time of Day (Morning),Consumption by Time of Day (Evening),Marketing Interaction,Pricing Plan,Incentive Participation,Engagement Rate,Energy Usage Reduction (%),Evening_Morning_Diff,High_Engagement
User_361,Loc_4,39.0,4.0,399.0,49.0,13.3,4.0,18.0,False,Dynamic Pricing,False,0.5099850793134971,8.00310545730798,14.0,1
User_362,Loc_4,24.0,1.0,238.0,45.0,7.933333333333334,14.0,17.0,True,Dynamic Pricing,False,0.4605825506946666,3.009909961451711,3.0,0
User_363,Loc_4,31.0,4.0,458.0,46.0,15.266666666666667,14.0,16.0,True,Dynamic Pricing,False,0.9007601624507324,10.0714014880711,2.0,1
User_364,Loc_5,32.0,5.0,423.0,24.0,14.1,13.0,19.0,False,Flat Rate,False,0.9300053777910726,16.032851796627344,6.0,1
User_365,Loc_4,24.0,4.0,484.0,37.0,16.133333333333333,3.0,12.0,True,Flat Rate,True,0.3835673910072921,18.769150354993556,9.0,0
User_366,Loc_5,26.0,4.0,191.0,27.0,6.366666666666666,7.0,2.0,True,Flat Rate,True,0.4917379430189894,14.909275067194404,-5.0,0
User_367,Loc_4,68.0,4.0,379.0,43.0,12.633333333333333,10.0,0.0,True,Flat Rate,False,0.8962362491461331,16.975351705626284,-10.0,1
User_368,Loc_3,65.0,5.0,224.0,31.0,7.466666666666667,11.0,3.0,False,Dynamic Pricing,False,0.8067078077450615,14.121162292760616,-8.0,1
User_369,Loc_4,25.0,4.0,496.0,20.0,16.533333333333335,13.0,12.0,True,Flat Rate,True,0.0036563113446492,20.59494165632519,-1.0,0
User_370,Loc_5,67.0,2.0,210.0,22.0,7.0,3.0,16.0,False,Flat Rate,False,0.3200595641835825,5.153912963783593,13.0,0
User_371,Loc_2,40.0,5.0,453.0,13.0,15.1,12.0,10.0,False,Flat Rate,True,0.4217742419361259,32.13210792399815,-2.0,0
User_372,Loc_4,46.0,4.0,238.0,31.0,7.933333333333334,9.0,1.0,True,Dynamic Pricing,True,0.2297162836832317,20.19124476665517,-8.0,0
User_373,Loc_2,35.0,5.0,372.0,16.0,12.4,11.0,15.0,True,Dynamic Pricing,True,0.1995716158959387,18.5487943814621,4.0,0
User_374,Loc_3,48.0,3.0,198.0,33.0,6.6,12.0,1.0,True,Flat Rate,False,0.0377845065956796,5.382395052760208,-11.0,0
User_375,Loc_1,47.0,2.0,351.0,13.0,11.7,1.0,18.0,True,Flat Rate,False,0.6433697250697605,16.06266177872492,17.0,1
User_376,Loc_3,69.0,4.0,437.0,37.0,14.566666666666666,14.0,18.0,False,Dynamic Pricing,False,0.2625102904831656,0.8829112417491092,4.0,0
User_377,Loc_4,56.0,3.0,203.0,24.0,6.766666666666667,2.0,15.0,True,Flat Rate,True,0.052347178431313,31.10968191109485,13.0,0
User_378,Loc_2,52.0,3.0,313.0,10.0,10.433333333333334,5.0,18.0,False,Flat Rate,True,0.2309793105280636,13.987065946458316,13.0,0
User_379,Loc_2,35.0,5.0,348.0,12.0,11.6,7.0,8.0,False,Flat Rate,True,0.8019139528361265,27.20858437819457,1.0,1
User_380,Loc_5,59.0,3.0,251.0,23.0,8.366666666666667,7.0,0.0,False,Flat Rate,False,0.8514891816465466,7.895506335433657,-7.0,1
User_381,Loc_2,56.0,2.0,349.0,47.0,11.633333333333333,14.0,9.0,False,Dynamic Pricing,True,0.4830662451933026,24.708463850578227,-5.0,0
User_382,Loc_5,34.0,2.0,374.0,10.0,12.466666666666669,10.0,18.0,False,Dynamic Pricing,True,0.4160706704086861,29.93591722354852,8.0,0
User_383,Loc_1,31.0,1.0,264.0,47.0,8.8,14.0,0.0,True,Dynamic Pricing,False,0.9778536935017818,8.258223791784264,-14.0,1
User_384,Loc_4,48.0,2.0,440.0,47.0,14.666666666666666,8.0,1.0,False,Flat Rate,True,0.2005646595880699,24.47450322430143,-7.0,0
User_385,Loc_5,41.0,3.0,107.0,30.0,3.566666666666667,6.0,15.0,False,Flat Rate,True,0.2153592828546084,8.14239087544189,9.0,0
User_386,Loc_1,52.0,2.0,383.0,38.0,12.766666666666667,12.0,11.0,True,Dynamic Pricing,False,0.2918671770363997,0.046949477349063,-1.0,0
User_387,Loc_2,61.0,5.0,104.0,14.0,3.466666666666667,1.0,7.0,True,Dynamic Pricing,False,0.1727573182810873,4.895997460034518,6.0,0
User_388,Loc_2,62.0,1.0,244.0,19.0,8.133333333333333,7.0,17.0,False,Dynamic Pricing,True,0.3793655982041866,23.75246881456808,10.0,0
User_389,Loc_1,51.0,3.0,200.0,37.0,6.666666666666667,6.0,1.0,False,Flat Rate,False,0.9108342269897538,2.425297867182734,-5.0,1
User_390,Loc_2,20.0,1.0,263.0,30.0,8.766666666666667,7.0,12.0,True,Dynamic Pricing,True,0.6153478406285743,11.713074968914343,5.0,1
User_391,Loc_1,54.0,3.0,473.0,16.0,15.766666666666667,11.0,5.0,False,Flat Rate,False,0.4119465486122636,8.219212160718065,-6.0,0
User_392,Loc_5,60.0,5.0,246.0,12.0,8.2,2.0,5.0,True,Flat Rate,True,0.9344107945712148,23.227450157299117,3.0,1
User_393,Loc_5,57.0,1.0,163.0,29.0,5.433333333333334,6.0,8.0,True,Dynamic Pricing,False,0.0484642324758223,14.24143984495861,2.0,0
User_394,Loc_1,43.0,4.0,190.0,28.0,6.333333333333333,9.0,15.0,False,Dynamic Pricing,True,0.2102761779018613,14.721162447936637,6.0,0
User_395,Loc_5,40.0,3.0,216.0,44.0,7.2,12.0,10.0,True,Flat Rate,False,0.565888605101759,1.591762947440849,-2.0,1
User_396,Loc_5,61.0,4.0,453.0,13.0,15.1,8.0,6.0,False,Dynamic Pricing,False,0.6155526231931792,18.807940678910885,-2.0,1
User_397,Loc_5,56.0,1.0,366.0,14.0,12.2,2.0,9.0,False,Dynamic Pricing,False,0.0395575065626131,5.213327651242034,7.0,0
User_398,Loc_3,32.0,4.0,409.0,10.0,13.633333333333333,13.0,9.0,False,Flat Rate,False,0.4030387579071322,17.066929952174476,-4.0,0
User_399,Loc_4,66.0,4.0,272.0,13.0,9.066666666666666,9.0,19.0,True,Flat Rate,False,0.6491539648308727,17.269829009256366,10.0,1
User_400,Loc_2,21.0,1.0,146.0,21.0,4.866666666666666,5.0,17.0,False,Flat Rate,False,0.6980705464034016,15.450451835250888,12.0,1
User_401,Loc_3,46.0,5.0,239.0,36.0,7.966666666666667,1.0,19.0,True,Flat Rate,False,0.6381399025162693,3.3766721330514016,18.0,1
User_402,Loc_5,39.0,4.0,345.0,32.0,11.5,1.0,8.0,False,Flat Rate,True,0.3205632243609245,25.37322088161438,7.0,0
User_403,Loc_1,42.0,4.0,248.0,34.0,8.266666666666667,4.0,14.0,False,Dynamic Pricing,True,0.0935201235979095,22.659228472067028,10.0,0
User_404,Loc_5,30.0,5.0,345.0,30.0,11.5,4.0,3.0,True,Flat Rate,False,0.4271124464193341,11.934459802124342,-1.0,0
User_405,Loc_4,35.0,4.0,494.0,33.0,16.466666666666665,12.0,7.0,False,Flat Rate,False,0.1287544373680554,6.744040703379055,-5.0,0
User_406,Loc_5,50.0,4.0,104.0,34.0,3.466666666666667,6.0,8.0,False,Flat Rate,True,0.9476236585206672,16.34462505860367,2.0,1
User_407,Loc_1,33.0,4.0,283.0,41.0,9.433333333333334,11.0,12.0,True,Dynamic Pricing,True,0.4751708660226282,13.873305471481354,1.0,0
User_408,Loc_4,62.0,2.0,119.0,41.0,3.966666666666667,1.0,8.0,True,Flat Rate,False,0.3172591743568675,10.195141338017429,7.0,0
User_409,Loc_5,59.0,5.0,145.0,14.0,4.833333333333333,10.0,3.0,True,Flat Rate,True,0.7663040711189001,25.6405633451813,-7.0,1
User_410,Loc_4,61.0,4.0,111.0,45.0,3.7,13.0,16.0,False,Flat Rate,True,0.4979485925822638,16.07944377840623,3.0,0
User_411,Loc_2,19.0,5.0,169.0,48.0,5.633333333333334,12.0,15.0,True,Dynamic Pricing,False,0.31003402401245,9.507181353617373,3.0,0
User_412,Loc_2,52.0,3.0,116.0,25.0,3.8666666666666663,6.0,14.0,True,Flat Rate,False,0.8119677423908017,7.270289147385334,8.0,1
User_413,Loc_5,59.0,3.0,470.0,42.0,15.666666666666666,4.0,2.0,False,Flat Rate,False,0.867152151001122,12.820121146414024,-2.0,1
User_414,Loc_4,51.0,4.0,246.0,30.0,8.2,13.0,19.0,True,Flat Rate,True,0.673008166288677,31.660954187322726,6.0,1
User_415,Loc_1,47.0,5.0,253.0,18.0,8.433333333333334,5.0,4.0,False,Dynamic Pricing,False,0.0469644224076672,3.278405240938897,-1.0,0
User_416,Loc_5,30.0,5.0,403.0,15.0,13.433333333333334,7.0,4.0,False,Dynamic Pricing,False,0.5663228801665321,7.628176198062468,-3.0,1
User_417,Loc_2,30.0,5.0,207.0,44.0,6.9,9.0,19.0,True,Dynamic Pricing,True,0.7632949119972816,16.456730153616775,10.0,1
User_418,Loc_2,35.0,2.0,335.0,48.0,11.166666666666666,12.0,14.0,False,Dynamic Pricing,False,0.1365030120835821,12.49887540815664,2.0,0
User_419,Loc_5,49.0,3.0,407.0,31.0,13.566666666666666,13.0,17.0,True,Flat Rate,True,0.2286707513846033,28.88548691321953,4.0,0
User_420,Loc_4,49.0,5.0,451.0,14.0,15.033333333333331,11.0,14.0,True,Flat Rate,True,0.8824951050681364,26.095757773808,3.0,1
User_421,Loc_2,52.0,5.0,169.0,32.0,5.633333333333334,3.0,1.0,True,Dynamic Pricing,True,0.020121721853074,16.34703002642909,-2.0,0
User_422,Loc_4,56.0,2.0,282.0,26.0,9.4,12.0,12.0,True,Dynamic Pricing,True,0.752727137825976,26.74966996471305,0.0,1
User_423,Loc_2,63.0,2.0,349.0,21.0,11.633333333333333,6.0,3.0,False,Flat Rate,True,0.4737732925144229,14.50619834125724,-3.0,0
User_424,Loc_2,69.0,5.0,327.0,32.0,10.9,5.0,9.0,False,Flat Rate,True,0.4467721588396068,17.113519173002405,4.0,0
User_425,Loc_3,46.0,1.0,201.0,25.0,6.7,9.0,12.0,True,Dynamic Pricing,False,0.0070965324948871,1.1426543868665997,3.0,0
User_426,Loc_2,66.0,5.0,174.0,12.0,5.8,1.0,9.0,True,Dynamic Pricing,False,0.8193982309664928,17.875483755238896,8.0,1
User_427,Loc_1,46.0,5.0,315.0,39.0,10.5,14.0,8.0,False,Dynamic Pricing,False,0.3598249006365664,10.596181141401082,-6.0,0
User_428,Loc_5,61.0,2.0,498.0,31.0,16.6,7.0,7.0,True,Dynamic Pricing,True,0.5407656313005429,24.836030253905093,0.0,1
User_429,Loc_5,33.0,2.0,302.0,18.0,10.066666666666666,9.0,2.0,False,Flat Rate,False,0.6773006863356594,16.63147851820905,-7.0,1
User_430,Loc_4,61.0,5.0,291.0,38.0,9.7,8.0,15.0,True,Dynamic Pricing,True,0.7026295764379158,14.098166363612638,7.0,1
User_431,Loc_2,64.0,5.0,348.0,46.0,11.6,4.0,13.0,False,Dynamic Pricing,False,0.9559800588260724,0.7718312387626769,9.0,1
User_432,Loc_1,27.0,5.0,341.0,32.0,11.366666666666667,9.0,8.0,False,Flat Rate,True,0.5313399532366091,25.223594037067343,-1.0,1
User_433,Loc_4,47.0,2.0,278.0,22.0,9.266666666666667,3.0,10.0,False,Flat Rate,False,0.3997195509744276,6.29866454917865,7.0,0
User_434,Loc_3,42.0,5.0,318.0,41.0,10.6,5.0,2.0,True,Flat Rate,True,0.953703626491708,12.084943549214069,-3.0,1
User_435,Loc_4,56.0,5.0,181.0,32.0,6.033333333333333,7.0,4.0,True,Flat Rate,False,0.6421102350255211,9.36922474174173,-3.0,1
User_436,Loc_4,37.0,4.0,191.0,26.0,6.366666666666666,10.0,9.0,True,Flat Rate,True,0.2981503562765556,22.534242945327776,-1.0,0
User_437,Loc_2,22.0,1.0,274.0,49.0,9.133333333333333,14.0,12.0,True,Dynamic Pricing,False,0.1264642454035711,0.6194120684502025,-2.0,0
User_438,Loc_3,18.0,3.0,338.0,30.0,11.266666666666667,2.0,3.0,True,Dynamic Pricing,True,0.8425545014651813,16.417057209332455,1.0,1
User_439,Loc_4,47.0,1.0,359.0,11.0,11.966666666666669,9.0,12.0,False,Dynamic Pricing,False,0.3621816027941515,0.6559974855379203,3.0,0
User_440,Loc_1,66.0,4.0,490.0,46.0,16.333333333333332,10.0,11.0,False,Flat Rate,False,0.6604697213644312,8.40670778390998,1.0,1
User_441,Loc_1,20.0,3.0,464.0,15.0,15.466666666666669,10.0,4.0,False,Dynamic Pricing,False,0.4708164193658981,17.902000581324884,-6.0,0
User_442,Loc_5,62.0,5.0,262.0,27.0,8.733333333333333,0.0,9.0,False,Flat Rate,True,0.1989297797950383,25.8175034707185,9.0,0
User_443,Loc_3,31.0,4.0,147.0,39.0,4.9,3.0,8.0,False,Dynamic Pricing,True,0.6016866086204651,23.70569684551208,5.0,1
User_444,Loc_3,47.0,5.0,428.0,31.0,14.266666666666667,14.0,19.0,False,Dynamic Pricing,True,0.0606830689506823,10.982545795428235,5.0,0
User_445,Loc_5,67.0,2.0,427.0,42.0,14.233333333333333,3.0,6.0,False,Flat Rate,True,0.4133424598711922,23.91343909033377,3.0,0
User_446,Loc_4,21.0,4.0,215.0,39.0,7.166666666666667,0.0,1.0,True,Flat Rate,True,0.546614939663671,19.62098389848668,1.0,1
User_447,Loc_3,35.0,2.0,436.0,26.0,14.533333333333331,8.0,6.0,False,Dynamic Pricing,False,0.436046974118579,3.074986242058362,-2.0,0
User_448,Loc_1,54.0,4.0,436.0,41.0,14.533333333333331,2.0,7.0,True,Dynamic Pricing,True,0.7486721752509908,26.721993272529293,5.0,1
User_449,Loc_1,42.0,4.0,468.0,23.0,15.6,4.0,6.0,False,Dynamic Pricing,False,0.8279249545453125,15.14938101446206,2.0,1
User_450,Loc_2,65.0,2.0,324.0,19.0,10.8,5.0,13.0,False,Dynamic Pricing,False,0.771243074033178,14.63410545446303,8.0,1
User_451,Loc_3,18.0,3.0,451.0,45.0,15.033333333333331,7.0,18.0,True,Dynamic Pricing,True,0.0388129478118021,22.51179768680481,11.0,0
User_452,Loc_4,63.0,1.0,427.0,43.0,14.233333333333333,5.0,4.0,False,Flat Rate,False,0.1941287704459722,4.006796421928847,-1.0,0
User_453,Loc_5,32.0,5.0,246.0,18.0,8.2,2.0,17.0,True,Flat Rate,True,0.5366075092637743,15.707084259480876,15.0,1
User_454,Loc_5,26.0,4.0,162.0,37.0,5.4,5.0,19.0,False,Flat Rate,True,0.9348220404438012,25.14031375572412,14.0,1
User_455,Loc_4,32.0,5.0,393.0,20.0,13.1,0.0,11.0,True,Flat Rate,True,0.8349567750521169,14.92873201007862,11.0,1
User_456,Loc_2,66.0,2.0,422.0,23.0,14.066666666666666,3.0,16.0,False,Dynamic Pricing,False,0.8425345083518017,8.773433936060977,13.0,1
User_457,Loc_5,41.0,5.0,424.0,48.0,14.133333333333333,5.0,12.0,True,Dynamic Pricing,True,0.3032081937596749,27.60510834664772,7.0,0
User_458,Loc_3,21.0,2.0,112.0,28.0,3.733333333333333,6.0,1.0,True,Flat Rate,True,0.4294478970787025,24.439468273048384,-5.0,0
User_459,Loc_2,29.0,5.0,288.0,24.0,9.6,10.0,12.0,False,Dynamic Pricing,True,0.4707059473159374,23.49133255210375,2.0,0
User_460,Loc_3,54.0,1.0,386.0,37.0,12.866666666666667,12.0,6.0,False,Flat Rate,False,0.1573715833499104,15.843798765504902,-6.0,0
User_461,Loc_1,54.0,1.0,307.0,33.0,10.233333333333333,10.0,9.0,True,Dynamic Pricing,True,0.0310681302444563,27.64938061927426,-1.0,0
User_462,Loc_2,60.0,1.0,213.0,17.0,7.1,9.0,5.0,False,Dynamic Pricing,False,0.9469028994605168,13.095515025685206,-4.0,1
User_463,Loc_5,23.0,1.0,121.0,18.0,4.033333333333333,2.0,2.0,True,Dynamic Pricing,False,0.2407125856635067,4.568517046168403,0.0,0
User_464,Loc_2,56.0,1.0,448.0,42.0,14.933333333333334,8.0,2.0,False,Flat Rate,True,0.2399489037236313,13.88408398448644,-6.0,0
User_465,Loc_2,63.0,1.0,313.0,42.0,10.433333333333334,11.0,17.0,True,Flat Rate,False,0.0833790537687595,6.296823108174707,6.0,0
User_466,Loc_2,41.0,2.0,270.0,28.0,9.0,11.0,10.0,False,Flat Rate,False,0.9285077519437784,2.33608215467904,-1.0,1
User_467,Loc_2,28.0,4.0,422.0,12.0,14.066666666666666,6.0,19.0,True,Flat Rate,True,0.579737114939772,15.61248736132373,13.0,1
User_468,Loc_3,30.0,5.0,153.0,19.0,5.1,13.0,4.0,False,Dynamic Pricing,True,0.6670368571253539,10.8440887413825,-9.0,1
User_469,Loc_1,51.0,1.0,493.0,49.0,16.433333333333334,0.0,18.0,True,Dynamic Pricing,True,0.9115768872630524,23.883703124427043,18.0,1
User_470,Loc_4,42.0,2.0,397.0,10.0,13.233333333333333,1.0,18.0,True,Dynamic Pricing,False,0.3456201689007895,18.168750957445297,17.0,0
User_471,Loc_2,24.0,2.0,419.0,38.0,13.966666666666669,0.0,14.0,False,Dynamic Pricing,True,0.6215073111380841,16.40904773162288,14.0,1
User_472,Loc_5,69.0,2.0,225.0,43.0,7.5,10.0,15.0,False,Flat Rate,False,0.0387994547288874,14.405358478947912,5.0,0
User_473,Loc_2,21.0,4.0,376.0,22.0,12.533333333333331,8.0,8.0,True,Dynamic Pricing,False,0.1867725282311293,13.745660088262554,0.0,0
User_474,Loc_5,25.0,5.0,303.0,10.0,10.1,8.0,3.0,True,Dynamic Pricing,False,0.8312458050899425,1.9150839732671527,-5.0,1
User_475,Loc_3,37.0,4.0,293.0,43.0,9.766666666666667,6.0,14.0,True,Dynamic Pricing,False,0.7667683563383357,18.451448098116,8.0,1
User_476,Loc_5,46.0,3.0,268.0,38.0,8.933333333333334,9.0,11.0,True,Flat Rate,False,0.3506426914571469,11.369444043136392,2.0,0
User_477,Loc_4,68.0,2.0,251.0,22.0,8.366666666666667,2.0,2.0,False,Flat Rate,True,0.3768106277742125,15.680269796924872,0.0,0
User_478,Loc_1,62.0,3.0,134.0,38.0,4.466666666666667,12.0,13.0,True,Flat Rate,True,0.5335544335535795,23.142361867760584,1.0,1
User_479,Loc_5,63.0,1.0,283.0,48.0,9.433333333333334,14.0,16.0,True,Dynamic Pricing,False,0.0002410046851345,5.147309168032681,2.0,0
User_480,Loc_5,27.0,1.0,385.0,33.0,12.833333333333334,4.0,18.0,True,Flat Rate,False,0.2412443360380278,13.870196740926408,14.0,0
User_481,Loc_1,60.0,4.0,156.0,35.0,5.2,14.0,5.0,False,Dynamic Pricing,True,0.2082318086082144,11.589587842944756,-9.0,0
User_482,Loc_4,51.0,5.0,321.0,26.0,10.7,3.0,3.0,True,Dynamic Pricing,True,0.2504829467497634,24.65476656505567,0.0,0
User_483,Loc_2,43.0,3.0,402.0,16.0,13.4,6.0,6.0,False,Dynamic Pricing,False,0.8059058425334413,8.96341694042637,0.0,1
User_484,Loc_5,58.0,5.0,262.0,22.0,8.733333333333333,13.0,18.0,False,Flat Rate,False,0.2796738565464431,12.733858287158837,5.0,0
User_485,Loc_1,66.0,4.0,118.0,14.0,3.933333333333333,8.0,16.0,False,Flat Rate,True,0.1915213220501481,9.947520118855731,8.0,0
User_486,Loc_3,20.0,1.0,469.0,35.0,15.633333333333333,11.0,15.0,False,Dynamic Pricing,True,0.5042634607930315,21.07604554989912,4.0,1
User_487,Loc_1,23.0,5.0,363.0,12.0,12.1,1.0,14.0,False,Dynamic Pricing,False,0.8656450363727319,15.444805517865532,13.0,1
User_488,Loc_3,22.0,5.0,381.0,16.0,12.7,12.0,7.0,False,Flat Rate,True,0.2413497038374998,15.502010824035382,-5.0,0
User_489,Loc_4,22.0,1.0,212.0,48.0,7.066666666666666,7.0,18.0,False,Flat Rate,True,0.0785362427927987,25.483822535175257,11.0,0
User_490,Loc_2,64.0,3.0,426.0,10.0,14.2,14.0,7.0,True,Flat Rate,False,0.3564047358496647,9.126518476447972,-7.0,0
User_491,Loc_1,40.0,1.0,129.0,26.0,4.3,8.0,17.0,True,Dynamic Pricing,False,0.7476518245649778,17.88182738515691,9.0,1
User_492,Loc_5,66.0,5.0,234.0,34.0,7.8,9.0,15.0,False,Dynamic Pricing,False,0.5506905446947946,9.957383610286383,6.0,1
User_493,Loc_4,26.0,3.0,166.0,12.0,5.533333333333333,13.0,19.0,True,Dynamic Pricing,True,0.8167933695743474,30.55163098765764,6.0,1
User_494,Loc_1,52.0,3.0,164.0,24.0,5.466666666666667,9.0,18.0,True,Flat Rate,False,0.959592147609234,16.02704116540497,9.0,1
User_495,Loc_5,37.0,1.0,391.0,38.0,13.033333333333331,8.0,9.0,False,Flat Rate,True,0.792662476751617,16.26586102024539,1.0,1
User_496,Loc_1,66.0,5.0,124.0,41.0,4.133333333333334,13.0,16.0,True,Flat Rate,False,0.6038030788437534,4.6016898371495,3.0,1
User_497,Loc_3,59.0,4.0,136.0,35.0,4.533333333333333,9.0,12.0,False,Dynamic Pricing,False,0.4933415880523805,8.121642651195419,3.0,0
User_498,Loc_1,52.0,5.0,100.0,25.0,3.333333333333333,13.0,12.0,True,Dynamic Pricing,True,0.0400690863482666,27.167358162202703,-1.0,0
User_499,Loc_1,67.0,2.0,498.0,34.0,16.6,6.0,6.0,False,Flat Rate,True,0.9843219788140412,10.697979399651327,0.0,1
User_500,Loc_1,35.0,4.0,136.0,37.0,4.533333333333333,14.0,9.0,False,Dynamic Pricing,False,0.3834811225750425,10.488726917154986,-5.0,0
User_501,Loc_4,34.0,3.0,240.0,18.0,8.0,8.0,1.0,True,Flat Rate,False,0.1522282139168668,16.12193495921495,-7.0,0
User_502,Loc_1,41.0,4.0,331.0,10.0,11.033333333333331,8.0,3.0,True,Dynamic Pricing,True,0.6667088553964567,15.551855899641264,-5.0,1
User_503,Loc_5,20.0,3.0,235.0,38.0,7.833333333333333,13.0,5.0,False,Flat Rate,False,0.2842882890954593,12.844192740053948,-8.0,0
User_504,Loc_3,49.0,3.0,488.0,31.0,16.266666666666666,2.0,17.0,False,Dynamic Pricing,True,0.5857782709310476,13.551625545929616,15.0,1
User_505,Loc_3,52.0,4.0,287.0,25.0,9.566666666666666,3.0,5.0,False,Dynamic Pricing,True,0.5867679078445912,15.518331957650776,2.0,1
User_506,Loc_1,55.0,3.0,227.0,16.0,7.566666666666666,1.0,16.0,True,Flat Rate,False,0.4457298209028691,15.887684501857128,15.0,0
User_507,Loc_4,30.0,3.0,300.0,23.0,10.0,9.0,13.0,True,Flat Rate,True,0.8361186155450426,14.174956600828487,4.0,1
User_508,Loc_4,64.0,2.0,226.0,38.0,7.533333333333333,2.0,10.0,True,Flat Rate,True,0.264967061555443,11.502160066010555,8.0,0
User_509,Loc_5,42.0,5.0,356.0,28.0,11.866666666666667,10.0,18.0,True,Flat Rate,True,0.4486325916177341,30.56338029549992,8.0,0
User_510,Loc_1,26.0,5.0,263.0,28.0,8.766666666666667,10.0,1.0,False,Flat Rate,False,0.5376921285909715,6.929385741573344,-9.0,1
User_511,Loc_3,21.0,2.0,134.0,11.0,4.466666666666667,4.0,2.0,False,Dynamic Pricing,True,0.6636247207672996,26.57807477490288,-2.0,1
User_512,Loc_4,31.0,4.0,293.0,24.0,9.766666666666667,4.0,10.0,False,Flat Rate,False,0.7839718505055895,19.594686695477197,6.0,1
User_513,Loc_1,54.0,1.0,290.0,12.0,9.666666666666666,5.0,5.0,False,Flat Rate,False,0.394807282878256,5.365520409071134,0.0,0
User_514,Loc_4,51.0,1.0,203.0,20.0,6.766666666666667,12.0,13.0,True,Flat Rate,False,0.646046944096596,0.819564444997809,1.0,1
User_515,Loc_4,28.0,1.0,122.0,39.0,4.066666666666666,6.0,18.0,False,Dynamic Pricing,True,0.1506109530685191,21.66958142977817,12.0,0
User_516,Loc_3,58.0,2.0,364.0,49.0,12.133333333333333,6.0,15.0,False,Flat Rate,True,0.9326481005424786,18.581002142433206,9.0,1
User_517,Loc_2,20.0,2.0,389.0,27.0,12.966666666666669,0.0,6.0,True,Flat Rate,False,0.3830588064210035,2.0150568791915258,6.0,0
User_518,Loc_5,45.0,3.0,483.0,11.0,16.1,13.0,7.0,True,Flat Rate,False,0.7295214219764384,14.150456379560856,-6.0,1
User_519,Loc_5,46.0,1.0,359.0,41.0,11.966666666666669,1.0,18.0,False,Dynamic Pricing,True,0.0203410818821776,11.336698336569452,17.0,0
User_520,Loc_3,26.0,4.0,457.0,17.0,15.233333333333333,11.0,19.0,True,Dynamic Pricing,False,0.205187142904807,17.403933809844844,8.0,0
User_521,Loc_4,20.0,4.0,174.0,31.0,5.8,8.0,15.0,False,Flat Rate,False,0.487082544323578,2.7730505822660745,7.0,0
User_522,Loc_1,42.0,1.0,454.0,15.0,15.133333333333333,9.0,6.0,True,Dynamic Pricing,True,0.8782524677323466,15.737310836711378,-3.0,1
User_523,Loc_4,51.0,1.0,171.0,21.0,5.7,1.0,8.0,True,Flat Rate,False,0.5272551499506771,3.5134459593716905,7.0,1
User_524,Loc_3,29.0,1.0,358.0,49.0,11.933333333333334,5.0,12.0,False,Dynamic Pricing,True,0.929870482293879,24.613177304196512,7.0,1
User_525,Loc_5,59.0,2.0,497.0,45.0,16.566666666666666,10.0,0.0,True,Flat Rate,True,0.4837968965827963,22.01346995697466,-10.0,0
User_526,Loc_4,26.0,2.0,287.0,24.0,9.566666666666666,10.0,7.0,False,Dynamic Pricing,False,0.4904490967359499,16.027430709272735,-3.0,0
User_527,Loc_5,32.0,2.0,272.0,37.0,9.066666666666666,0.0,3.0,True,Flat Rate,True,0.1197467885005318,22.458639373966303,3.0,0
User_528,Loc_1,57.0,5.0,389.0,27.0,12.966666666666669,2.0,2.0,True,Flat Rate,True,0.8026562441522198,20.317558147611443,0.0,1
User_529,Loc_5,42.0,4.0,144.0,11.0,4.8,1.0,2.0,True,Dynamic Pricing,True,0.2469654124670625,11.973236277451877,1.0,0
User_530,Loc_5,22.0,4.0,160.0,22.0,5.333333333333333,2.0,12.0,True,Flat Rate,False,0.8996124893723151,9.612960566248178,10.0,1
User_531,Loc_2,28.0,3.0,182.0,24.0,6.066666666666666,4.0,7.0,True,Flat Rate,False,0.910824220330396,11.03657467068337,3.0,1
User_532,Loc_2,51.0,2.0,222.0,29.0,7.4,10.0,6.0,False,Flat Rate,False,0.9433101118741496,12.635496873055107,-4.0,1
User_533,Loc_2,41.0,5.0,457.0,38.0,15.233333333333333,9.0,0.0,True,Flat Rate,True,0.52023048910309,18.669031610991095,-9.0,1
User_534,Loc_5,32.0,5.0,115.0,38.0,3.8333333333333335,5.0,15.0,False,Dynamic Pricing,True,0.6770937847836443,31.721915940589295,10.0,1
User_535,Loc_3,55.0,4.0,165.0,12.0,5.5,8.0,5.0,True,Flat Rate,False,0.7785158800616635,3.395169964142717,-3.0,1
User_536,Loc_5,25.0,2.0,244.0,28.0,8.133333333333333,11.0,6.0,False,Dynamic Pricing,False,0.1310146186504656,19.313063495328247,-5.0,0
User_537,Loc_3,22.0,3.0,474.0,12.0,15.8,10.0,11.0,True,Dynamic Pricing,True,0.6009571949974972,9.940439898101603,1.0,1
User_538,Loc_3,65.0,2.0,261.0,23.0,8.7,14.0,8.0,False,Dynamic Pricing,False,0.0342979013033116,9.622513836336912,-6.0,0
User_539,Loc_2,43.0,1.0,333.0,49.0,11.1,14.0,10.0,False,Dynamic Pricing,False,0.4975660833887259,6.667356762331256,-4.0,0
User_540,Loc_4,35.0,2.0,479.0,13.0,15.966666666666669,9.0,9.0,True,Flat Rate,False,0.1548426816202274,8.982468278605015,0.0,0
User_541,Loc_1,23.0,1.0,243.0,20.0,8.1,11.0,0.0,True,Flat Rate,False,0.1829229259620847,11.41329157961578,-11.0,0
